StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,Q1,Q2,Q3,Q4,Q5_1,Q6,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Q8_11,Q8_12,Q8_13,Q8_DO_1,Q8_DO_2,Q8_DO_3,Q8_DO_4,Q8_DO_5,Q8_DO_6,Q8_DO_7,Q8_DO_8,Q8_DO_9,Q8_DO_10,Q8_DO_11,Q8_DO_12,Q8_DO_13,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q10_10,Q10_11,Q10_12,Q10_13,Q10_DO_1,Q10_DO_2,Q10_DO_3,Q10_DO_4,Q10_DO_5,Q10_DO_6,Q10_DO_7,Q10_DO_8,Q10_DO_9,Q10_DO_10,Q10_DO_11,Q10_DO_12,Q10_DO_13,Q11,Q12_1_1,Q12_1_2,Q12_1_3,Q12_2_1,Q12_2_2,Q12_2_3,Q12_3_1,Q12_3_2,Q12_3_3,Q12_4_1,Q12_4_2,Q12_4_3,Q13,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q15,Q16,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q17_7,Q17_8,Q17_9,Q17_10,Q17_DO_1,Q17_DO_2,Q17_DO_3,Q17_DO_4,Q17_DO_5,Q17_DO_6,Q17_DO_7,Q17_DO_8,Q17_DO_9,Q17_DO_10,Q18_1,Q19_1,Q20_1,Q21_1,Q22_1,Q22_2,Q22_3,Q22_4,Q22_5,Q22_6,Q22_DO_1,Q22_DO_2,Q22_DO_3,Q22_DO_4,Q22_DO_5,Q22_DO_6,Q23_1,Q23_2,Q23_3,Q23_4,Q23_5,Q23_6,Q23_DO_1,Q23_DO_2,Q23_DO_3,Q23_DO_4,Q23_DO_5,Q23_DO_6,Q24_1,Q24_2,Q25_1,Q25_2,Q26_1,Q27_1,Q28_1,Q29_1,Q29_2,Q29_3,Q29_4,Q29_DO_1,Q29_DO_2,Q29_DO_3,Q29_DO_4,Q30_1,Q30_2,Q30_3,Q30_4,Q30_DO_1,Q30_DO_2,Q30_DO_3,Q30_DO_4,Q31_1,Q32_1,Q33_1,Q34_1,Q34_2,Q34_3,Q34_4,Q34_DO_1,Q34_DO_2,Q34_DO_3,Q34_DO_4,Q35_1,Q35_2,Q35_3,Q35_4,Q35_DO_1,Q35_DO_2,Q35_DO_3,Q35_DO_4,Q36_1,Q36_2,Q36_3,Q37_1,Q37_2,Q37_3,Q37_4,Q37_DO_1,Q37_DO_2,Q37_DO_3,Q37_DO_4,Q38_1,Q38_2,Q38_3,Q38_4,Q38_5,Q38_6,Q38_7,Q38_8,Q38_9,Q38_10,Q38_11,Q39_1,Q40_1,Q41,Q42_1,Q42_2,Q42_3,Q42_4,Q42_5,Q42_6,Q42_7,Q42_8,Q42_9,Q43_1,Q43_2,Q43_3,Q43_4,Q43_5,Q43_6,Q43_7,Q43_8,Q43_9,Q44_1,Q44_2,Q44_3,Q45_1,Q45_2,Q45_3,Q45_4,Q45_5,Q46_1,Q47_1,Q48_1,Q48_2,Q48_3,Q48_4,Q50,Q51,Q52_1,Q52_2,Q52_3,Q52_4,Q52_5,Q53,Q54,Q54_8_TEXT,Q55,Q56_1,Q56_2,Q56_3,Q56_4,Q57_1,Q57_2,Q57_3,Q57_4,Q57_5,Q57_6,Q58,FL_23_DO_FTswithnothreat,FL_23_DO_FTswithStatusThreat,EizoNormBreaker_DO_Q16,EizoNormBreaker_DO_Q15,HeherHousing_DO_Q18,HeherHousing_DO_Q21,HeherHousing_DO_Q20,HeherHousing_DO_Q19,SexualAssaultExperiment_DO_Q23,SexualAssaultExperiment_DO_Q22,SexualAssaultScenarios_DO_Q25,SexualAssaultScenarios_DO_Q24,Hanora-Democrats_DO_Q28,Hanora-Democrats_DO_Q26,Hanora-Democrats_DO_Q27,Hanora-Dem-Followup_DO_Q30,Hanora-Dem-Followup_DO_Q29,HanoraExperiment_DO_Q33,HanoraExperiment_DO_Q32,HanoraExperiment_DO_Q31,Hanora-Rep-Followup_DO_Q35,Hanora-Rep-Followup_DO_Q34
10/30/2018 23:30,10/30/2018 23:48,100,1047,1,10/30/2018 23:48,R_2Qm9bD2hfSHVS43,1,3,1,1,81,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,10,72,3,80,73,85,61,50,80,82,86,90,4,7,5,10,12,8,11,1,9,13,3,6,2,2,,,,,,,,,,,,,2,2,2,2,1,1,2,4,,2,1,1,1,4,4,4,5,4,2,9,1,8,5,3,4,10,2,7,6,71,,,,,,,,,,,,,,,,0,4,2,5,2,2,2,5,4,6,1,3,,,2,3,,20,,,,,,,,,,1,5,3,2,1,2,4,3,,,,,,,,,,,,,,,,,,,,4,3,3,2,2,3,4,4,2,1,3,,,,,,,,,,,1,2,1,2,5,3,5,1,2,0,3,0,3,,,,,,,,,,,,,,,,,,41,2.9,80,92,92,94,2,1,1,,,,,4,2,,2,,,,,,,1,,,,2,,1,,1,1,,,,1,,1,,,,1,1,,,,,,
10/30/2018 23:43,10/30/2018 23:50,100,440,1,10/30/2018 23:50,R_2s74qV82NV4UMqb,1,3,1,1,30,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,62,22,43,59,55,53,78,53,46,19,72,5,3,10,9,4,7,2,8,13,1,12,11,6,2,1,1,1,,,,,,,1,,1,2,2,2,2,2,1,1,,2,1,2,2,5,5,5,5,5,2,2,3,2,7,5,4,10,8,9,6,1,,58,,,,,,,,,,,,,,,4,8,9,8,8,8,1,4,2,6,5,3,2,1,,,,10,,4,2,2,2,1,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,3,2,1,5,6,2,3,1,4,,,,,,1,,,,1,,2,2,2,6,2,5,4,0,3,2,0,2,,,,,,,,,,,,,1,1,1,1,1,63,3.8,35,69,38,70,2,1,1,,,,,3,2,,2,3,3,3,6,1,,1,,,,2,,1,1,,,,,1,1,,,1,,,1,,1,,,,,
10/30/2018 23:31,10/30/2018 23:50,100,1164,1,10/30/2018 23:50,R_3oSWsm8QU1pz7Li,1,4,4,3,67,5,2,0,0,0,0,0,3,73,0,16,51,17,38,47,4,6,7,1,13,8,9,3,12,10,5,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,5,2,2,2,2,1,2,5,,2,1,2,5,4,5,2,3,1,5,5,3,7,10,6,1,4,8,2,9,,,,51,0,2,8,10,10,10,3,2,4,1,6,5,,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,77,2,3,3,3,3,2,4,1,,,,,,,,,3,2,2,5,2,2,4,1,3,4,2,,,,1,1,,,,,,1,5,2,1,8,1,4,3,1,0,1,0,1,,,,,,,,,,,,,2,2,2,2,2,80,2.3,82,81,83,97,1,1,1,,,,,2,1,,1,3,3,7,6,,1,,,,,2,1,,,1,,1,,,,1,1,,,,,,,1,,,,1
10/30/2018 23:07,10/30/2018 23:57,100,2976,1,10/30/2018 23:57,R_OiJwYYYPS1kLpq9,1,5,1,2,30,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,1,63,61,60,2,4,,,,71,1,13,3,9,7,4,11,2,8,6,10,12,5,2,,,,,,,,,,,,,3,2,2,2,2,2,2,2,,2,3,1,1,3,5,3,5,3,5,9,3,4,6,8,1,5,7,10,2,60,,,,5,6,6,7,7,7,5,1,3,4,2,6,,,,,,,,,,,,,,,2,2,,,49,3,3,2,2,4,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,4,4,3,6,6,3,1,4,2,,1,,1,1,,,,1,,,1,1,2,3,1,2,1,1,,0,0,1,,,,,,,,,,,,,2,2,2,2,2,81,3.4,0,0,0,0,2,1,,,1,,,3,4,,4,2,3,2,4,,1,,,,,2,,1,,1,1,,,,,1,1,,1,,,,1,,,,,
10/30/2018 23:16,10/30/2018 23:57,100,2440,1,10/30/2018 23:57,R_2VaugFgC01Me7k0,1,1,2,1,60,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,70,100,5,50,20,50,81,50,100,49,5,100,100,13,12,5,11,2,6,1,8,3,10,9,4,7,4,,,,,,,,,,1,,,1,2,2,2,2,1,2,,5,1,1,1,2,5,2,4,4,1,5,6,9,2,7,4,5,10,8,1,3,,,,100,0,10,2,10,7,3,2,6,4,3,5,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,1,5,1,1,1,4,2,3,4,2,1,1,3,5,7,1,3,2,4,1,,,,1,1,1,,,,,5,7,2,8,2,4,4,1,1,2,,2,,,,,,,,,,,,,1,1,1,1,1,80,3.2,100,100,100,100,1,1,1,,,,,5,4,,2,3,3,2,2,1,,,,,,2,,1,1,,,1,,,,1,1,,,,,,,,,1,1,
10/30/2018 23:46,10/30/2018 23:58,100,738,1,10/30/2018 23:58,R_1PS3ZPEp2fKLNYc,1,3,3,2,60,1,2,0,0,50,5,30,30,95,20,75,75,50,5,70,7,9,3,10,5,1,13,6,8,12,11,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,2,2,2,2,2,1,1,,2,5,3,2,2,4,5,3,5,1,1,10,2,5,7,8,6,4,1,9,3,,,100,,0,5,10,8,8,9,6,4,3,5,1,2,,,,,,,,,,,,,,,2,1,,,0,,,,,,,,,3,3,1,4,4,3,2,1,,,,,,,,,,,,,,,,,,,,4,4,4,4,1,6,7,3,2,4,1,,1,,,1,,1,,,,,5,1,2,7,3,3,4,2,0,0,,4,,,,,,,,,,,,,1,2,2,2,2,80,3.4,70,,,75,2,1,1,,,,,4,3,,2,,,,,1,,,,,,2,1,,1,,,,1,,,1,1,,1,,,1,,,,,,
10/30/2018 23:50,10/31/2018 0:07,100,1011,1,10/31/2018 0:07,R_2S8ZD69BK2ugTKY,1,4,3,1,50,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,50,,50,50,25,72,100,50,25,60,50,,35,11,6,5,9,7,8,2,3,13,12,4,10,1,5,1,1,1,1,,,,,,1,1,1,2,2,2,2,2,1,2,4,,1,1,1,,5,5,3,,1,,1,5,2,6,8,4,10,9,3,7,,,,,5,5,8,8,9,10,6,1,2,5,4,3,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,75,,2,4,2,2,4,2,3,1,,,,,,,,,,4,4,2,4,3,3,3,1,4,2,,,,1,1,1,,,,,,2,1,2,7,2,4,4,,3,3,,2,,,,,,,,,,,,,1,1,1,1,1,60,3.5,50,70,25,71,2,1,1,,,,,3,4,,2,2,2,3,2,,1,,1,,,2,,1,,1,1,,,,,1,,1,,,,,,,1,,,1
10/31/2018 0:01,10/31/2018 0:13,100,725,1,10/31/2018 0:13,R_vvh9jO6uz2sgbyV,1,3,2,3,35,1,2,42,29,51,62,35,50,100,50,100,40,30,67,65,13,12,10,11,5,3,7,4,9,8,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,1,,,,,,,1,,1,1,1,2,2,2,1,1,,2,1,2,1,2,2,4,2,4,3,4,1,7,5,3,9,10,2,4,8,6,60,,,,7,7,5,9,8,4,2,6,4,5,3,1,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,2,3,1,2,2,4,3,1,3,2,2,3,2,5,5,2,4,1,3,,1,1,1,,,1,,,,,3,1,3,6,3,3,3,0,2,4,,,,,,,,,,,,,,,1,1,1,1,1,60,3.5,47,49,50,64,2,3,,,,1,,1,4,,4,3,5,5,6,1,,1,,,,1,1,,1,,1,,,,,1,,1,,,,,,1,,,1,
10/30/2018 22:26,10/31/2018 0:18,100,6726,1,10/31/2018 0:18,R_yVG4WEv4F71qY7v,1,1,2,2,34,1,2,,,,,90,73,67,,,,42,69,89,7,10,6,13,2,12,11,9,1,8,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,,,,,,,,,1,1,1,2,2,2,1,2,,4,1,5,2,3,4,5,5,5,4,5,8,6,1,7,10,3,9,5,2,4,,,61,,,,,10,10,,3,5,4,2,1,6,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,4,2,2,3,3,4,1,2,,,,,,,,,,,,,,,,,,,,4,4,2,3,6,4,6,2,4,3,1,,,,1,,1,1,1,,,,1,3,2,7,3,4,7,3,1,3,,2,,,,,,,,,,,,,1,1,1,1,2,82,3.2,100,100,100,100,2,1,1,,,,,5,2,,3,1,1,1,3,1,,,,,,1,1,,1,,,,1,,,1,,1,,1,,1,,,,,,
10/30/2018 23:58,10/31/2018 0:20,100,1315,1,10/31/2018 0:20,R_21B4M0if6vdZWZy,1,2,1,1,50,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,11,,36,72,79,98,53,69,36,53,74,100,5,4,12,8,10,13,2,11,1,7,9,3,6,2,1,,1,,,,,,,,,,2,2,2,2,2,1,2,4,,2,1,2,2,3,5,4,5,2,5,5,8,6,3,1,7,2,4,9,10,,,,85,,,,,,,,,,,,,0,8,10,10,10,7,3,4,2,1,6,5,,,1,2,20,,,3,3,3,3,2,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,1,1,7,7,4,2,3,1,1,,,,,1,1,,,,1,2,1,3,9,1,3,4,2,2,2,0,1,,,,,,,,,,,,,1,1,1,2,1,30,3.6,95,95,95,95,2,1,1,,,,,4,1,,1,4,5,3,3,1,1,,,,,2,,1,,1,,1,,,1,,1,,,1,,,1,,,,,
10/31/2018 0:03,10/31/2018 0:21,100,1092,1,10/31/2018 0:21,R_Zw75ttWHZFZ7x6N,1,4,4,3,60,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,50,0,85,65,70,0,78,50,50,50,100,3,13,1,7,10,11,5,12,8,6,4,2,9,2,,,,,,,1,,,1,,,1,2,2,2,2,2,1,4,,4,2,2,1,2,4,3,3,1,4,6,4,8,10,3,1,7,2,9,5,,,,60,,,,,,,,,,,,,4,9,6,9,6,5,6,2,1,3,5,4,,,1,1,,,20,3,3,3,3,3,2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,1,1,7,7,3,1,4,2,,1,,,,,,,,,1,3,1,2,6,1,4,8,2,0,2,0,1,,,,,,,,,,,,,2,2,2,2,2,91,3.4,80,85,70,70,2,1,,1,,,,2,2,,3,2,3,3,2,,1,,,,,2,,1,,1,,1,,,1,,1,,1,,,,1,,,,,
10/31/2018 0:14,10/31/2018 0:29,100,912,1,10/31/2018 0:29,R_PAnLAP3v3r4r8ZP,1,4,2,2,70,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,92,67,70,5,13,29,42,39,84,10,12,5,2,8,7,1,13,11,3,9,4,6,2,,,1,,,,,,,,,1,1,2,2,1,1,2,2,4,,2,2,4,2,3,4,2,5,4,3,5,3,1,8,7,10,9,6,2,4,,58,,,,,,,,,,,,,,,0,6,1,7,7,5,1,3,2,5,4,6,3,4,,,,6,,,,,,,,,,5,2,3,5,3,2,4,1,,,,,,,,,,,,,,,,,,,,3,4,4,2,2,5,6,3,2,1,4,,,,1,,,1,,,,1,2,4,2,6,2,7,5,0,1,4,0,0,,,,,,,,,,,,,1,2,1,2,1,90,2.6,39,66,73,100,2,1,,,1,,,3,4,,3,,,,,1,1,,,,,2,,1,,1,,,,1,1,,,1,,,1,1,,,,,,
10/30/2018 22:15,10/31/2018 0:31,100,8155,1,10/31/2018 0:31,R_3L5MkvkqUPF7X7x,1,2,3,2,60,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,5,59,23,63,50,80,50,25,50,75,40,56,11,4,6,2,12,9,5,1,10,3,13,7,8,2,,1,,,,,1,1,,1,1,1,3,2,2,2,2,1,2,3,,1,3,2,2,3,5,2,5,3,3,5,4,2,6,1,9,7,8,10,3,,,50,,,,,,,,,,,,,,5,9,5,9,8,6,1,5,2,6,4,3,,,2,1,14,,,3,3,2,4,1,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,1,1,7,7,3,4,1,2,,,,1,1,,1,,,,1,3,1,1,7,3,5,4,0,0,6,0,2,,,,,,,,,,,,,1,1,1,1,2,71,3.6,35,90,51,100,2,1,1,,,,,3,1,,1,3,3,2,4,1,1,,,,,2,,1,,1,,,1,,1,,1,,,1,,,1,,,,,
10/31/2018 0:25,10/31/2018 0:36,100,710,1,10/31/2018 0:36,R_1NlXZANzJOhJ1OA,1,3,4,3,69,2,2,2,,,28,,40,78,,34,,,,28,3,13,9,8,10,5,1,11,6,12,7,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,1,,,1,,,1,,,3,2,2,2,2,1,2,,3,1,2,2,3,2,2,2,2,2,2,2,8,5,3,6,10,4,1,7,9,59,,,,1,10,5,10,10,10,2,6,1,5,4,3,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,3,3,2,4,1,4,2,4,2,1,1,7,3,2,1,4,,,,,,1,,,,,1,2,5,2,7,3,4,3,1,1,1,0,1,,,,,,,,,,,,,1,2,1,1,2,77,3.5,32,42,44,11,2,1,1,,,,,5,5,,3,2,1,3,3,1,,,,,,2,1,,1,,1,,,,,1,,1,,,,,,,1,,1,
10/31/2018 0:26,10/31/2018 0:41,100,897,1,10/31/2018 0:41,R_28HtN3fhsmOXi0k,1,5,5,3,72,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,20,47,38,61,51,100,50,35,24,77,43,74,13,2,1,9,7,6,5,3,12,8,4,10,11,8,,,,,,,,,,,,,1,2,2,2,2,2,2,4,,5,3,3,3,4,4,4,2,2,3,10,7,2,3,1,5,8,4,9,6,,,,,0,10,10,10,8,10,2,5,6,1,4,3,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,1,4,2,1,4,1,2,3,2,2,2,1,1,6,7,2,3,1,4,,,,1,1,,1,,,1,1,4,4,2,5,0,4,7,1,3,2,,2,,,,,,,,,,,,,1,1,1,1,1,100,3.4,,,44,66,1,3,,,,1,,1,1,,2,1,2,2,2,1,1,,,,,1,,1,,1,,1,,,,1,1,,,,,,,,,1,1,
10/31/2018 0:33,10/31/2018 0:53,100,1186,1,10/31/2018 0:53,R_3iqUPeo1ParF7xk,1,3,1,1,65,2,2,10,57,11,72,25,84,100,85,78,65,0,99,100,5,9,3,6,2,7,10,8,1,4,11,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1,,,1,,,,,1,,,2,2,2,2,2,1,2,,3,1,1,3,1,4,2,4,4,2,4,4,5,7,2,8,3,1,9,6,10,,60,,,,,,,,,,,,,,,0,5,1,8,3,9,6,5,2,3,4,1,,,1,1,,,,,,,,,,,,,,,,,,,,,100,,2,4,2,1,4,2,1,3,,,,,,,,,2,2,2,3,5,4,2,1,4,2,3,,1,,,,1,,,1,,1,5,7,3,7,2,3,4,1,1,3,1,2,1,,,,1,,,,,60,40,,1,1,1,1,1,60,2.8,100,100,100,100,1,1,1,,,,,5,6,,1,3,3,3,2,,,1,,,,1,1,,1,,,,,1,1,,1,,,,,,,,1,,,1
10/31/2018 0:58,10/31/2018 1:07,100,562,1,10/31/2018 1:07,R_1hRT88u7I1v7iNK,1,1,1,1,20,1,2,1,1,100,1,79,83,80,1,52,71,1,71,91,11,5,8,9,7,4,2,12,3,13,10,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,1,1,1,1,1,1,1,1,1,1,,4,3,4,4,4,4,5,5,4,3,3,3,4,8,5,2,6,10,7,1,9,,,,61,,,,,,,,,,,,,10,10,10,8,8,10,3,4,6,2,1,5,2,2,,,,,61,,,,,,,,,2,4,5,2,2,3,4,1,,,,,,,,,,,,,,,,,,,,4,4,3,1,1,6,7,3,2,4,1,,,1,1,,,,1,,,1,4,1,2,6,3,4,6,0,7,1,0,1,,,,,,,,,,,,,1,1,1,1,1,70,3.2,1,2,49,92,1,2,,,1,,,2,2,,3,1,5,1,2,1,,,,,,2,1,,1,,,1,,,1,,,1,1,,,1,,,,,,
10/31/2018 0:12,10/31/2018 1:07,100,3332,1,10/31/2018 1:07,R_xcjabC2UVtGxQ1r,1,4,1,1,56,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,0,51,47,48,48,100,48,64,,66,47,67,8,13,3,11,1,6,7,9,2,12,5,10,4,3,1,,,,,,,,,,,,1,2,2,2,2,2,2,,3,3,2,3,2,3,5,4,3,3,3,10,4,6,2,1,5,3,8,9,7,,,,50,,8,8,7,6,8,5,2,1,6,4,3,,,,,,,,,,,,,,,1,1,,,55,2,3,1,4,2,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,2,2,6,6,4,3,2,1,,1,,1,1,,,,1,,,2,1,2,9,3,4,3,2,1,3,,1,,,,,,,,,,,,,1,1,1,2,2,77,3.5,82,82,75,81,2,1,1,,,,,3,3,,3,2,2,2,2,,1,1,,,,1,,1,1,,,1,,,,1,1,,1,,,,1,,,,,
10/31/2018 0:51,10/31/2018 1:08,100,1001,1,10/31/2018 1:08,R_1JFrJLGo8S1BB82,1,5,1,3,22,2,2,12,,,27,19,25,90,36,57,45,9,79,75,11,8,13,5,10,7,2,4,3,6,9,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,,,1,,1,,1,1,,,2,2,2,2,2,2,2,2,,4,3,4,2,2,3,2,4,4,4,7,9,6,3,5,2,8,4,10,1,,45,,,,,,,,,,,,,,,1,7,1,7,4,8,5,1,2,4,3,6,4,2,,,,,,,,,,,,,,,,,,,,,,53,,,2,4,2,4,2,4,3,1,,,,,,,,,3,2,2,3,3,5,5,4,3,1,2,1,,,,,,,,,,,4,1,3,7,2,5,2,1,,4,0,1,,,,,,,,,,,,,1,2,2,2,2,62,3.2,75,68,88,45,2,1,1,,,,,3,5,,4,4,3,2,4,1,,,,,,2,1,,,1,,,,1,1,,,1,,,,,,,,1,,1
10/30/2018 23:08,10/31/2018 1:09,100,7230,1,10/31/2018 1:09,R_2BleLi1G7xAnF8b,1,1,2,2,45,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,30,54,60,71,74,70,50,0,0,50,80,100,6,13,1,9,11,4,2,12,3,10,5,7,8,1,1,,1,,,,1,,1,1,,,2,1,1,1,1,1,2,3,,1,2,2,2,5,5,3,5,2,5,2,4,9,1,10,8,5,3,6,7,,,100,,1,6,10,10,2,10,3,2,5,1,4,6,,,,,,,,,,,,,,,2,5,,70,,4,3,4,5,3,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,3,3,5,5,1,4,3,2,,,,1,,,,,,,1,1,1,2,7,3,3,6,0,4,4,0,1,,,,,,,,,,,,,1,1,1,1,1,95,3.1,20,50,71,91,1,1,1,,,,,5,8,Progressive populaist,2,,,,,1,,,,,,1,,1,,1,,,1,,,1,1,,,,1,,1,,,,,
10/31/2018 1:01,10/31/2018 1:25,100,1393,1,10/31/2018 1:25,R_3rML7J4oj5Udyrq,1,1,2,2,39,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,50,7,79,54,95,53,58,13,54,60,67,2,9,4,7,1,12,6,3,5,11,10,13,8,2,1,,,1,,,1,,,,,,4,1,2,1,2,1,2,2,,2,2,1,1,2,5,4,4,3,2,4,3,5,10,8,7,6,1,9,2,83,,,,,,,,,,,,,,,,0,10,7,10,7,7,4,2,1,3,5,6,1,1,,,10,,,,,,,,,,,3,3,1,4,2,1,4,3,,,,,,,,,,,,,,,,,,,,4,2,3,1,3,6,7,1,4,2,3,,1,,,,,1,1,,,1,3,,3,6,2,4,12,1,1,2,,2,,,,,,,,,,,,,1,2,2,1,2,72,3.7,42,38,20,70,2,1,1,,,,,3,2,,4,2,1,3,4,1,,1,,,,1,,1,,1,1,,,,1,,,1,,1,,1,,,,,,
10/31/2018 1:22,10/31/2018 1:36,100,855,1,10/31/2018 1:36,R_1IZArjE8nf07sAF,1,4,3,2,55,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,51,4,5,38,65,38,36,24,71,21,50,3,1,13,10,9,2,12,5,7,11,4,8,6,8,,,,,,,,,1,,,,2,2,2,2,2,1,2,,2,1,1,1,2,4,5,3,5,1,2,7,10,5,6,3,2,4,8,9,1,,69,,,5,10,7,10,8,10,3,5,4,6,2,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,97,2,4,2,2,4,3,1,2,,,,,,,,,5,2,2,1,2,5,6,3,1,2,4,,,1,,,,1,1,,,1,2,2,2,7,2,4,4,1,0,3,0,2,,,,,,,,,,,,,1,2,2,2,2,73,3.8,20,32,54,98,2,1,1,,,,,3,1,,2,3,5,2,2,,,1,,,,1,,1,1,,,,,1,,1,1,,,,,,,1,,,,1
10/31/2018 1:25,10/31/2018 1:37,100,722,1,10/31/2018 1:37,R_bfnJpz7CULzU2Ep,1,2,1,1,79,1,2,0,0,50,0,30,40,69,0,47,25,100,0,77,10,5,2,13,1,12,3,6,11,4,7,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,1,1,1,,,,3,2,2,2,2,2,2,,5,4,5,4,3,1,5,2,5,2,5,1,9,2,5,7,3,6,4,8,10,,,91,,,,,,,,,,,,,,6,6,2,9,8,6,5,1,4,3,2,6,1,1,,,,9,,,,,,,,,,5,1,1,5,1,4,3,2,,,,,,,,,,,,,,,,,,,,5,2,2,1,1,7,7,3,4,2,1,,,,1,,,,,,,1,3,1,1,6,2,3,5,,1,2,1,2,,,,,,,,,,5,90,5,2,1,2,1,2,98,3.2,60,80,55,80,2,3,1,,,,,3,8,Strongly Leftist,1,3,3,3,2,,,1,,,,2,1,,1,,,,1,,1,,,1,,,1,1,,,,,,
10/31/2018 1:33,10/31/2018 1:45,100,709,1,10/31/2018 1:45,R_3Dii6ZVPIwjfCOS,1,1,3,1,25,2,1,80,75,1,100,1,1,100,100,65,60,1,100,100,1,5,4,10,6,13,2,9,3,8,12,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1,1,,1,,1,1,1,1,1,1,4,1,1,1,1,1,2,5,,1,1,1,4,2,4,5,1,3,5,6,1,2,8,3,7,10,5,4,9,,,50,,1,5,8,10,10,10,3,1,4,2,6,5,,,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,50,,3,2,3,2,2,4,1,3,,,,,,,,,4,3,3,2,2,1,4,1,2,4,3,,1,1,1,,1,1,1,,,1,2,4,2,4,2,5,6,2,7,4,0,1,,,,,,,,,,,,,1,1,1,1,1,20,2.9,35,80,60,50,1,1,1,,,,,4,7,,2,7,7,7,7,1,,1,,,,1,1,,,1,,,1,,,1,1,,,,,,,,1,,,1
